city,final_hub,name,address,accreditation_type,website,phone,lat,lng,nabh_speciality_codes,nabh_speciality_names,nabh_speciality_count,match_type,match_score,Hospital Id,Hospital Name,State,District,Hospital Contact,Current Specialities,Hospital Type,Empanelment Type,Application Status,Hospital Address,pmjay_speciality_count,final_city,p_focused_specialities,p_focused_count,unified_specialities,unified_count,unified_score,super_specialities_score_v2,google_rating,google_reviews,Unnamed: 34,Hospital_type,diff_score,unified_specialities_updated,market_alignment_score,Hospital_type_v3,New_Types_V2,reviews_phone,reviews_website,reviews_lat,reviews_lng,New_Types
jaipur,JAIPUR,eternal heart care centre & research institute pvt.ltd.,"3-A, Jagatpura Road, Near Jawahar Circle, Jagatpura, Jaipur, Jaipur, Rajasthan, India, 302020",Accredited,https://www.eternalhospital.com/,,26.8403804,75.8057917,CAR|END|GAS|MED|NEU|NPH|OPH|PUL|SUR|URO,Cardiology|Endocrinology|Gastroenterology|General Medicine|Nephrology|Neurosciences|Ophthalmology|Pulmonology|Surgery|Urology,8,NABH_ONLY,0,,,,,,,,,,,,,,,CAR|END|GAS|MED|NEU|NPH|PUL|URO,8,8,3.26,4.6,367,,ADVANCED,8.66,CAR|END|GAS|MED|NEU|NPH|OPH|PUL|SUR|URO,8.66,ADVANCED,Tertiary Corporate,,http://www.eternalheart.org/,26.8409375,75.8066875,Tertiary Corporate
jaipur,JAIPUR,swastik multispeciality hospital llp,"CP-1 RICO Industrial Area, Dudu  Jaipur - 303008, Rajasthan",Accredited,https://www.swastikmultispecialityhospital.com/,+91 1428 294 341,26.8335797,75.7756818,CAR|MED|NEU|OPH|ORT|SUR|URO,Cardiology|General Medicine|Neurosciences|Ophthalmology|Orthopedics|Surgery|Urology,5,NABH+PMJAY,94.12,HOSP8P104916,Swastik Multispeciality Hospital,RAJASTHAN,JAIPUR,-NA-,"M1, M7, M2, S1, S10, S11, S12, S2, S3, S4, S5, S8, S9",Private(For Profit),PMJAY,Hospital Approved for Empanelment,,13,JAIPUR,"M1, M7, S1, S12, S5, S8",6,CAR|EMD|MED|NEU|ORT|URO,6,6.1,2.76,4.5,169,,ADVANCED,8.01,CAR|EMD|MED|NEU|OPH|ORT|SUR|URO,8.01,ADVANCED,Advanced Multispecialty,0141 298 2497,https://www.swastikhospitaljpr.com/,26.858506,75.720421,Advanced Multispecialty
jaipur,JAIPUR,geetanjali institute of medical sciences,"KHASRA NO. 1980/1, JAAT COLONY, BHANKROTA,JAIPUR,RAJASTHAN,302026, Jaipur, Rajasthan, 302026",Accredited,,,26.8672386,75.6975495,CAR|DIA|EMD|END|GAS|MED|NEU|NPH|OPH|ORT|PUL|SUR|URO,Cardiology|Dialysis|Emergency Medicine|Endocrinology|Gastroenterology|General Medicine|Nephrology|Neurosciences|Ophthalmology|Orthopedics|Pulmonology|Surgery|Urology,11,NABH_ONLY,0,,,,,,,,,,,,,,,CAR|DIA|EMD|END|GAS|MED|NEU|NPH|ORT|PUL|URO,11,11,3.6,4.6,764,,TERTIARY,9.77,CAR|DIA|EMD|END|GAS|MED|NEU|NPH|OPH|ORT|PUL|SUR|URO,9.77,TERTIARY,Advanced Multispecialty,0141 670 0000,https://www.geetanjalihospital.in/,26.8652118,75.7014938,Advanced Multispecialty
jaipur,JAIPUR,geetanjali institute of medical sciences,"KHASRA NO. 1980/1 JAAT COLONY BHANKROTA, JAIPUR, Jaipur, Rajasthan, 302026",Empaneled,,,26.8612381,75.7005741,CAR|DIA|END|GAS|MED|NEU|NPH|ONC|OPH|ORT|PUL|SUR|URO,Cardiology|Dialysis|Endocrinology|Gastroenterology|General Medicine|Nephrology|Neurosciences|Oncology|Ophthalmology|Orthopedics|Pulmonology|Surgery|Urology,11,NABH_ONLY,0,,,,,,,,,,,,,,,CAR|DIA|END|GAS|MED|NEU|NPH|ONC|ORT|PUL|URO,11,11,3.91,4.6,764,,TERTIARY,10,CAR|DIA|END|GAS|MED|NEU|NPH|ONC|OPH|ORT|PUL|SUR|URO,10,TERTIARY,Advanced Multispecialty,0141 670 0000,https://www.geetanjalihospital.in/,26.8652118,75.7014938,Advanced Multispecialty
jaipur,JAIPUR,nims medical college and hospital,"Delhi Jaipur Express Highway, N.H. C  Jaipur - 303121, Rajasthan",Accredited,http://nimsuniversity.org/,,27.0055337,75.783522,CAR|EMD|END|GAS|MED|NEU|NPH|ONC|OPH|ORT|PUL|SUR|URO,Cardiology|Emergency Medicine|Endocrinology|Gastroenterology|General Medicine|Nephrology|Neurosciences|Oncology|Ophthalmology|Orthopedics|Pulmonology|Surgery|Urology,11,NABH+PMJAY,93.55,HOSP8P105006,NIMS MEDICAL COLLEGE HOSPITAL,RAJASTHAN,JAIPUR,-NA-,"M1, M7, M2, S1, S10, S11, S12, S2, S3, S4, S5, S8, S9",Private(For Profit),PMJAY,Hospital Approved for Empanelment,,13,JAIPUR,"M1, M7, S1, S12, S5, S8",6,CAR|EMD|END|GAS|MED|NEU|NPH|ONC|ORT|PUL|URO,11,11.1,3.91,3.6,541,,TERTIARY,10,CAR|EMD|END|GAS|MED|NEU|NPH|ONC|OPH|ORT|PUL|SUR|URO,10,TERTIARY,Advanced Multispecialty,,http://nimsuniversity.org/,27.1919764,75.9556972,Advanced Multispecialty
jaipur,JAIPUR,balaji cure & care hospital pvt. ltd.,"Kanak Vihar, Sirsi Road, Jaipur, Rajasthan- 302012, Jaipur, Rajasthan, 302012",Accredited,,,26.9214385,75.6817524,CAR|DIA|EMD|GAS|MED|NEU|NPH|ONC|OPH|ORT|PUL|SUR|URO,Cardiology|Dialysis|Emergency Medicine|Gastroenterology|General Medicine|Nephrology|Neurosciences|Oncology|Ophthalmology|Orthopedics|Pulmonology|Surgery|Urology,11,NABH_ONLY,0,,,,,,,,,,,,,,,CAR|DIA|EMD|GAS|MED|NEU|NPH|ONC|ORT|PUL|URO,11,11,3.88,4.8,1150,,TERTIARY,10,CAR|DIA|EMD|GAS|MED|NEU|NPH|ONC|OPH|ORT|PUL|SUR|URO,10,TERTIARY,Standard Secondary General,094621 34373,https://www.balajihospitals.co.in/,26.9242861,75.6987284,Standard Secondary General
jaipur,JAIPUR,eternal hospital certificate no. h-2023-1211  (a unit of eternal care foundation),"Near Airport Circle, Sanganer  Jaipur - 302011, Rajasthan",Accredited,https://www.eternalhospital.com/sanganer,+91 72310 44444,26.8191641,75.7659513,CAR|EMD|END|GAS|MED|NEU|NPH|OPH|PUL|SUR|URO,Cardiology|Emergency Medicine|Endocrinology|Gastroenterology|General Medicine|Nephrology|Neurosciences|Ophthalmology|Pulmonology|Surgery|Urology,9,NABH_ONLY,0,,,,,,,,,,,,,,,CAR|EMD|END|GAS|MED|NEU|NPH|PUL|URO,9,9,3.37,4.7,5904,,ADVANCED,9.45,CAR|EMD|END|GAS|MED|NEU|NPH|OPH|PUL|SUR|URO,9.45,ADVANCED,Not Matched,095491 58888,https://www.eternalhospital.com/,26.8403804,75.8057917,Advanced Multispecialty
jaipur,JAIPUR,ramaya surgical centre,"67/144, BLOCK NO 67, PRATAP NAGAR, SANGANER, JAIPUR, Rajasthan 302033, Jaipur, Rajasthan, 302033",Accredited,,,26.8076017,75.8104156,CAR|GAS|MED|OPH|ORT|PUL|SUR|URO,Cardiology|Gastroenterology|General Medicine|Ophthalmology|Orthopedics|Pulmonology|Surgery|Urology,6,NABH+PMJAY,97.67,HOSP8P105305,Ramaya Surgial Centre,RAJASTHAN,JAIPUR,-NA-,"M1, M7, S1, S10, S11, S2, S5",Private(For Profit),PMJAY,Hospital Approved for Empanelment,,7,JAIPUR,"M1, M7, S1, S5",6,CAR|EMD|GAS|MED|ORT|PUL|URO,7,7.1,2.68,4.8,152,,ADVANCED,7.16,CAR|EMD|GAS|MED|OPH|ORT|PUL|SUR|URO,7.16,ADVANCED,Small Day-Care Clinics,081144 71551,http://www.ramayahospital.com/,26.8064809,75.8104959,Small Day-Care Clinics
jaipur,JAIPUR,jaipur national university institute for medical sciences and research centre (jnuimsrc),"Jagatpura  Jaipur - 302017, Rajasthan",Accredited,,+91 141 311 9000,26.8176736,75.8617171,CAR|EMD|END|GAS|MED|NEU|NPH|ONC|OPH|ORT|PUL|SUR|URO,Cardiology|Emergency Medicine|Endocrinology|Gastroenterology|General Medicine|Nephrology|Neurosciences|Oncology|Ophthalmology|Orthopedics|Pulmonology|Surgery|Urology,11,NABH+PMJAY,93.33,HOSP8P211517,JAIPUR NATIONAL UNIVERSITY INSTITUTE FOR MEDICAL SCIENCES AND RESEARCH CENTRE ,RAJASTHAN,JAIPUR,7230057678,"BM, CP, MC, MG, MN, MO, MP, MR, OC, SB, SE, SG, SL, SM, SN, SO, SP, SS, SU, SV",Private(Not For Profit),Only CGHS,Hospital Approved for Empanelment,,20,JAIPUR,"CP, MC, MG, MO, MR, SB, SG, SN, SU, SV",2,CAR|EMD|END|GAS|MED|NEU|NPH|ONC|ORT|PUL|URO,11,11.3,3.91,3.3,811,,ADVANCED,10,CAR|EMD|END|GAS|MED|NEU|NPH|ONC|OPH|ORT|PUL|SUR|URO,10,ADVANCED,Advanced Multispecialty,0141 311 9000,,26.8560007,75.8759327,Advanced Multispecialty
jaipur,JAIPUR,jeevan rekha critical care  and trauma hospital,"S-24, Jeevan Rekha Marg, Central Spine  Mahal Yojna, Near Akshay Patra, Jagatpura  Jaipur - 302025, Rajasthan",Accredited,https://www.jrsh.co.in/,+91 141 484 6060,26.7997375,75.8646071,CAR|EMD|END|GAS|MED|NEU|NPH|OPH|ORT|PUL|SUR|URO,Cardiology|Emergency Medicine|Endocrinology|Gastroenterology|General Medicine|Nephrology|Neurosciences|Ophthalmology|Orthopedics|Pulmonology|Surgery|Urology,10,NABH+PMJAY,94.51,HOSP8P127809,JEEVAN REKHA CRITICAL CARE & TRAUMA HOSPITAL,RAJASTHAN,JAIPUR,9116117158,"M1, M2, S8, M7, S7, S1, S10, S11, S12, S13, S2, S4, S5, S6, S9",Private(Not For Profit),Only CGHS,Hospital Approved for Empanelment,"S-24,JEEVAN REKHA MARG, CENTRAL SPINE, MAHAL YOJNA, NEAR AKSHAY PATRA, JAGATPURA, JAIPUR",15,JAIPUR,"M1, S8, M7, S7, S1, S12, S13, S5",4,CAR|EMD|END|GAS|MED|NEU|NPH|ORT|PUL|URO,10,10.2,3.5,4.6,4946,,TERTIARY,10,CAR|EMD|END|GAS|MED|NEU|NPH|OPH|ORT|PUL|SUR|URO,10,TERTIARY,Advanced Multispecialty,0141 484 6060,https://www.jrsh.co.in/,26.8007993,75.8620587,Advanced Multispecialty
jaipur,JAIPUR,kaluram memorial hospitals private limited,"N.H. 52, Radha Swami Bagh, Chomu  Jaipur - 303702, Rajasthan",Accredited,https://www.krmemorialhospital.com/,+91 83060 05111,27.1456858,75.7279384,CAR|MED|NEU|OPH|ORT|SUR|URO,Cardiology|General Medicine|Neurosciences|Ophthalmology|Orthopedics|Surgery|Urology,5,NABH_ONLY,0,,,,,,,,,,,,,,,CAR|MED|NEU|ORT|URO,5,5,2.66,4,187,,ADVANCED,7.44,CAR|MED|NEU|OPH|ORT|SUR|URO,7.44,ADVANCED,Standard Secondary General,083060 05111,https://www.krmemorialhospital.com/,27.1425145,75.7297993,Standard Secondary General
jaipur,JAIPUR,dr.c.m. chopra hospital and heart care centre,"GANESH VIHAR COLONY, JAIPUR ROAD,CHOMU, Jaipur, Rajasthan, 303702",Accredited,https://cmch.co.in/,+91 86900 55515,27.1578787,75.7253262,CAR|GAS|MED|NEU|OPH|ORT|PUL|SUR|URO,Cardiology|Gastroenterology|General Medicine|Neurosciences|Ophthalmology|Orthopedics|Pulmonology|Surgery|Urology,7,NABH_ONLY,0,,,,,,,,,,,,,,,CAR|GAS|MED|NEU|ORT|PUL|URO,7,7,3.01,4.8,354,,ADVANCED,8.25,CAR|GAS|MED|NEU|OPH|ORT|PUL|SUR|URO,8.25,ADVANCED,Boutique Super-Specialty,086900 55515,https://cmch.co.in/,27.1496321,75.7256802,Boutique Super-Specialty
jaipur,JAIPUR,barala hospital and research centre,"Radha Swami Bagh, N.H. 11  Jaipur-Sikar Road, Chomu  Jaipur - 303702, Rajasthan",Accredited,https://baralahospital.com/,+91 88750 04330,27.1433475,75.7296209,CAR|EMD|GAS|HEP|MED|NEU|NPH|ONC|OPH|ORT|SUR,Cardiology|Emergency Medicine|Gastroenterology|General Medicine|Hepatology|Nephrology|Neurosciences|Oncology|Ophthalmology|Orthopedics|Surgery,9,NABH_ONLY,0,,,,,,,,,,,,,,,CAR|EMD|GAS|HEP|MED|NEU|NPH|ONC|ORT,9,9,4,4.3,971,,TERTIARY,10,CAR|EMD|GAS|HEP|MED|NEU|NPH|ONC|OPH|ORT|SUR,10,TERTIARY,Advanced Multispecialty,088750 04330,https://baralahospital.com/,27.1433475,75.7296209,Advanced Multispecialty
jaipur,JAIPUR,siddhi vinayak hospital & research centre,"Ward No. 29, , Samod Pulia, Samod Road, , Chomu, Jaipur, Rajasthan, India, 303702",Accredited,https://www.siddhivinayakhospitals.org/,+91 22 2588 3531,27.1775205,75.742611,CAR|EMD|MED|NEU|NPH|OPH|ORT|SUR|URO,Cardiology|Emergency Medicine|General Medicine|Nephrology|Neurosciences|Ophthalmology|Orthopedics|Surgery|Urology,7,NABH_ONLY,0,,,,,,,,,,,,,,,CAR|EMD|MED|NEU|NPH|ORT|URO,7,7,3.04,3.9,233,,ADVANCED,8.77,CAR|EMD|MED|NEU|NPH|OPH|ORT|SUR|URO,8.77,ADVANCED,Standard Secondary General,,,27.1775205,75.742611,Standard Secondary General
jaipur,JAIPUR,goyal urology & super specialty hospital (a unit of goyal urology healthcare pvt. ltd.),"4-5 opp road number 4, VKIA thana ke saamne, Main Sikar Road, Jaipur, Jaipur, Rajasthan, 302039",Accredited,http://www.goyalhospitals.in/,,26.9846763,75.7736206,DIA|GAS|MED|NPH|OPH|ORT|PUL|SUR|URO,Dialysis|Gastroenterology|General Medicine|Nephrology|Ophthalmology|Orthopedics|Pulmonology|Surgery|Urology,7,NABH_ONLY,0,,,,,,,,,,,,,,,DIA|GAS|MED|NPH|ORT|PUL|URO,7,7,1.81,4.8,474,,ADVANCED,6,DIA|GAS|MED|NPH|OPH|ORT|PUL|SUR|URO,6,ADVANCED,Boutique Super-Specialty,083021 78377,https://goyalurologyhospital.com/,26.9773728,75.7729501,Boutique Super-Specialty
jaipur,JAIPUR,siddhi vinayak hospital and research centre,"NH-52, Samod Road, Chomu, Jaipur, Rajasthan,303702, Jaipur, Rajasthan, 303702",Empaneled,,,27.1641803,75.7376772,DIA|MED|NEU|NPH|OPH|ORT|SUR|URO,Dialysis|General Medicine|Nephrology|Neurosciences|Ophthalmology|Orthopedics|Surgery|Urology,6,NABH_ONLY,0,,,,,,,,,,,,,,,DIA|MED|NEU|NPH|ORT|URO,6,6,2.53,3.9,233,,ADVANCED,6.63,DIA|MED|NEU|NPH|OPH|ORT|SUR|URO,6.63,ADVANCED,Standard Secondary General,,,27.1775205,75.742611,Standard Secondary General
jaipur,JAIPUR,dhayal hospital  and research centre,"N.H. 52 , NEAR MATH MANDIR , REENGUS (SIKAR), Sikar, Rajasthan, 332404",Empaneled,,,27.3676872,75.5741517,DIA,Dialysis,1,NABH_ONLY,0,,,,,,,,,,,,,,,DIA,1,1,0.28,3.7,189,,CORE,1.79,DIA,1.79,CORE,Standard Secondary General,01575 225 218,http://dhayalhospital.com/,27.3676872,75.5741517,Standard Secondary General
jaipur,JAIPUR,sri balaji multispeciality and surgical hospital,"NEAR ALLEN COACHING PIPRALI ROAD, Sikar, Rajasthan, 332001",Empaneled,,,27.6265593,75.1748521,DIA,Dialysis,1,NABH_ONLY,0,,,,,,,,,,,,,,,DIA,1,1,0.28,3,39,,SMALL,1.64,DIA,1.64,SMALL,Standard Secondary General,077370 60102,,26.9679453,75.7182042,Standard Secondary General
jaipur,JAIPUR,vaishali hospital and surgical research center,"SOOTMILL CHAURAHA, G.T ROAD, ALIGARH, Jaipur, Rajasthan, 202001",Empaneled,,,26.9124336,75.7872709,GAS|MED|OPH|ORT|SUR,Gastroenterology|General Medicine|Ophthalmology|Orthopedics|Surgery,3,NABH+PMJAY,100,HOSP8P211069,Vaishali Hospital and Surgical research center,RAJASTHAN,JAIPUR,9414202598,"CP, MG, MP, OC, SB, SG, SL, SN, SO, SP, SS, SU",Private(For Profit),Only CGHS,Hospital Approved for Empanelment,,12,JAIPUR,"CP, MG, SB, SG, SN, SU",2,EMD|GAS|MED|NEU|ORT|URO,6,6.1,2.45,4.1,225,,ADVANCED,6.76,EMD|GAS|MED|NEU|OPH|ORT|SUR|URO,6.76,ADVANCED,Advanced Multispecialty,087697 60077,http://www.vaishalihospital.com/,26.9114321,75.7301723,Advanced Multispecialty
jaipur,JAIPUR,aanjaneya hospital (a unit of bajrang healthcare llp),"H-19 A, Bhagat Singh Marg, C- Scheme, Jaipur-302001, Jaipur, Rajasthan, 302001",Accredited,https://www.aanjaneyahospitaljaipur.com/,+91 90909 00325,26.9117881,75.8016101,GAS|MED|OPH|PUL|SUR|URO,Gastroenterology|General Medicine|Ophthalmology|Pulmonology|Surgery|Urology,4,NABH_ONLY,0,,,,,,,,,,,,,,,GAS|MED|PUL|URO,4,4,1.22,4.6,836,,CORE,4.48,GAS|MED|OPH|PUL|SUR|URO,4.48,CORE,Boutique Super-Specialty,090909 00325,https://www.aanjaneyahospitaljaipur.com/,26.913033,75.7994131,Boutique Super-Specialty
jaipur,JAIPUR,jain ent hospital,"23,24, Satya Vihar Colony, Pankaj Singhavi Marg Lalkothi, near new Vidhan Sabha, Jaipur, Rajasthan 302015, Jaipur, Rajasthan, 302015",Accredited,http://jainenthospital.org/,+91 141 404 2541,26.8871391,75.8007924,GAS|MED|OPH|PUL|SUR|URO,Gastroenterology|General Medicine|Ophthalmology|Pulmonology|Surgery|Urology,4,NABH+PMJAY,84.85,HOSP8P104952,Raj ENT Hospital,RAJASTHAN,JAIPUR,-NA-,"M1, M7",Private(For Profit),PMJAY,Hospital Approved for Empanelment,,2,JAIPUR,"M1, M7",6,EMD|GAS|MED|PUL|URO,5,5,1.32,4.6,4894,,CORE,5.19,EMD|GAS|MED|OPH|PUL|SUR|URO,5.19,CORE,Boutique Super-Specialty,0141 404 2541,http://jainenthospital.org/,26.8915259,75.8002997,Boutique Super-Specialty
jaipur,JAIPUR,goyal hospital,"A-1, Paani ki Tanki Circle, Shastri Nagar Rd, Jaipur, Rajasthan 302016, Jaipur, Rajasthan, 302016",Accredited,https://goyalhospital.com/,+91 73000 04904,26.9386052,75.8005173,GAS|MED|OPH|ORT|PUL|SUR|URO,Gastroenterology|General Medicine|Ophthalmology|Orthopedics|Pulmonology|Surgery|Urology,5,NABH_ONLY,0,,,,,,,,,,,,,,,GAS|MED|ORT|PUL|URO,5,5,1.35,4.7,747,,ADVANCED,5.04,GAS|MED|OPH|ORT|PUL|SUR|URO,5.04,ADVANCED,Advanced Multispecialty,073000 04904,https://goyalhospital.com/,26.9379794,75.8007893,Advanced Multispecialty
jaipur,JAIPUR,krishna clinic & nursing home (a unit of moroli hospital pvt. ltd.),"B-11, Major shaitan Singh colony, shastri Nagar, Jaipur. , Jaipur, Rajasthan, 302016",Accredited,,,26.9473086,75.7963738,GAS|MED|OPH|PUL|SUR|URO,Gastroenterology|General Medicine|Ophthalmology|Pulmonology|Surgery|Urology,4,NABH_ONLY,0,,,,,,,,,,,,,,,GAS|MED|PUL|URO,4,4,1.22,3.8,52,,CORE,4.05,GAS|MED|OPH|PUL|SUR|URO,4.05,CORE,Small Day-Care Clinics,0141 230 0607,http://knhjaipur.com/,26.9454467,75.7973063,Small Day-Care Clinics
jaipur,JAIPUR,unique sangeeta memorial hospital,"GOM DEFENCE COLONY, VALMIKI MARG, VAISHALI NAGAR, JAIPUR- 302021, Jaipur, Rajasthan, 302021",Accredited,http://www.uniquehospitals.in/,,26.9171605,75.7468176,GAS|MED|NPH|OPH|ORT|PUL|SUR|URO,Gastroenterology|General Medicine|Nephrology|Ophthalmology|Orthopedics|Pulmonology|Surgery|Urology,6,NABH+PMJAY,100,HOSP8P105304,UNIQUE SANGEETA MEMORIAL HOSPITAL,RAJASTHAN,JAIPUR,-NA-,"M1, M2, S8, M7, M5, S1, S10, S11, S15, S4, S5, S9",Private(For Profit),PMJAY,Hospital Approved for Empanelment,,12,JAIPUR,"M1, S8, M7, M5, S1, S15, S5",6,EMD|GAS|MED|NEU|NPH|ONC|ORT|PUL|URO,9,9.2,3.37,4.6,405,,ADVANCED,9.48,EMD|GAS|MED|NEU|NPH|ONC|OPH|ORT|PUL|SUR|URO,9.48,ADVANCED,Advanced Multispecialty,,http://www.uniquehospitals.in/,26.9165051,75.7470342,Advanced Multispecialty
jaipur,JAIPUR,vandana memorial hospital,"A-11, Hari nagar, vidhyadhar nagar Marg, shashtri nagar, Jaipur, Rajasthan, 302016",Accredited,,,26.9509666,75.7955557,GAS|MED|OPH|ORT|PUL|SUR|URO,Gastroenterology|General Medicine|Ophthalmology|Orthopedics|Pulmonology|Surgery|Urology,5,NABH_ONLY,0,,,,,,,,,,,,,,,GAS|MED|ORT|PUL|URO,5,5,1.35,4.9,452,,ADVANCED,4.96,GAS|MED|OPH|ORT|PUL|SUR|URO,4.96,ADVANCED,Boutique Super-Specialty,096608 11152,https://vandanamemorialhospital.com/,26.9527705,75.7944119,Boutique Super-Specialty
jaipur,JAIPUR,employees state insurance corporation model hospital,"Laxmi Nagar,Ajmer Road, Jaipur, Jaipur, Rajasthan, 302006",Certified,https://jaipurhospital.esic.gov.in/,+91 1800 11 2526,26.8938045,75.7472084,GAS|MED|OPH|PUL|SUR|URO,Gastroenterology|General Medicine|Ophthalmology|Pulmonology|Surgery|Urology,4,NABH_ONLY,0,,,,,,,,,,,,,,,GAS|MED|PUL|URO,4,4,1.22,,,,CORE,3.81,GAS|MED|OPH|PUL|SUR|URO,3.81,CORE,Government,1800 11 2526,https://jaipurhospital.esic.gov.in/,26.9069701,75.7774754,Government
jaipur,JAIPUR,r. n. multispeciality hospital pvt. ltd.,"109-110, SHIV SHAKTI NAGAR, KINGS ROAD, NIRMAN NAGAR, JAIPUR, Jaipur, Rajasthan, 302019",Accredited,,,26.8856432,75.7517694,GAS|MED|OPH|ORT|PUL|SUR|URO,Gastroenterology|General Medicine|Ophthalmology|Orthopedics|Pulmonology|Surgery|Urology,5,NABH+PMJAY,94.74,HOSP8P105024,R N Multispeciality Hospital Pvt Ltd,RAJASTHAN,JAIPUR,-NA-,"M1, M7, M2, S1, S2, S4, S5",Private(For Profit),PMJAY,Hospital Approved for Empanelment,,7,JAIPUR,"M1, M7, S1, S5",6,EMD|GAS|MED|ORT|PUL|URO,6,6.1,1.45,4.9,1252,,ADVANCED,5.69,EMD|GAS|MED|OPH|ORT|PUL|SUR|URO,5.69,ADVANCED,Standard Secondary General,0141 239 0320,,26.8848005,75.7522776,Standard Secondary General
jaipur,JAIPUR,mangalam hospital,"C 29-30, Baraf Khana, Adarsh Nagar  Jaipur - 302004, Rajasthan",Accredited,https://www.mangalamhospitaljaipur.in/,,13.0505597,80.0961206,GAS|MED|OPH|ORT|SUR|URO,Gastroenterology|General Medicine|Ophthalmology|Orthopedics|Surgery|Urology,4,NABH_ONLY,0,,,,,,,,,,,,,,,GAS|MED|ORT|URO,4,4,1.22,4.4,1064,,ADVANCED,5,GAS|MED|OPH|ORT|SUR|URO,5,ADVANCED,Advanced Multispecialty,083069 91400,https://www.mangalamhospitaljaipur.in/,26.8988439,75.8340396,Advanced Multispecialty
jaipur,JAIPUR,vedanta superspeciality hospital,"PLOT NO- 360, TAGORE NAGAR, AJMER ROAD, JAIPUR, Jaipur, Rajasthan, 302021",Accredited,https://vedantasuperspecialityhospital.in/,+91 93588 45571,26.8912108,75.7416113,EMD|GAS|MED|ONC|OPH|PUL|SUR|URO,Emergency Medicine|Gastroenterology|General Medicine|Oncology|Ophthalmology|Pulmonology|Surgery|Urology,6,NABH+PMJAY,82.54,HOSP8P105314,PRIYAM SUPERSPECIALITY HOSPITAL,RAJASTHAN,JAIPUR,-NA-,"S1, S15, S5",Private(For Profit),PMJAY,Hospital Approved for Empanelment,,3,JAIPUR,"S1, S15, S5",10,EMD|GAS|MED|ONC|ORT|PUL|URO,7,7,2.68,4.3,247,,ADVANCED,7.14,EMD|GAS|MED|ONC|OPH|ORT|PUL|SUR|URO,7.14,ADVANCED,Advanced Multispecialty,093588 45571,https://vedantasuperspecialityhospital.in/,26.8896997,75.7381295,Advanced Multispecialty
jaipur,JAIPUR,rishik hospital (a unit of rashmika medicare llp),"17, Near ECHS Clinic, Jamuna Colony Vijay Bari, Vidyadhar Nagar Jaipur 302039, Jaipur, Rajasthan, 302039",Accredited,,,26.9584754,75.7724302,GAS|HEP|MED|OPH|ORT|PUL|SUR|URO,Gastroenterology|General Medicine|Hepatology|Ophthalmology|Orthopedics|Pulmonology|Surgery|Urology,6,NABH_ONLY,0,,,,,,,,,,,,,,,GAS|HEP|MED|ORT|PUL|URO,6,6,2.15,3.7,63,,ADVANCED,5.61,GAS|HEP|MED|OPH|ORT|PUL|SUR|URO,5.61,ADVANCED,Boutique Super-Specialty,073003 33555,https://www.rishikhospitals.com/,26.9588623,75.7727258,Boutique Super-Specialty
jaipur,JAIPUR,sadasukhi hospital (a unit of kavya medicare pvt. ltd.),"3/110, OPPOSITE MAIN POST OFFICE, JAWAHAR NAGAR, JAIPUR, RJASTHAN-30200, Jaipur, Rajasthan, 302004",Accredited,,,26.8965683,75.840272,GAS|MED|OPH|PUL|SUR|URO,Gastroenterology|General Medicine|Ophthalmology|Pulmonology|Surgery|Urology,4,NABH_ONLY,0,,,,,,,,,,,,,,,GAS|MED|PUL|URO,4,4,1.22,4.9,90,,CORE,4.2,GAS|MED|OPH|PUL|SUR|URO,4.2,CORE,Boutique Super-Specialty,088540 00777,https://sadasukhihospital.com/,26.8911615,75.8406436,Boutique Super-Specialty
jaipur,JAIPUR,gupta multi speciality hospital pvt. ltd.,"3, KALWAR ROAD, JHOTWARA, JAIPUR 302012, RAJASTHAN, INDIA, Jaipur, Rajasthan, 302012",Accredited,http://guptachesthospital.com/,+91 95882 48715,26.9423717,75.7391306,EMD|GAS|HEP|MED|OPH|ORT|PUL|SUR|URO,Emergency Medicine|Gastroenterology|General Medicine|Hepatology|Ophthalmology|Orthopedics|Pulmonology|Surgery|Urology,7,NABH_ONLY,0,,,,,,,,,,,,,,,EMD|GAS|HEP|MED|ORT|PUL|URO,7,7,2.26,4.4,276,,ADVANCED,6.32,EMD|GAS|HEP|MED|OPH|ORT|PUL|SUR|URO,6.32,ADVANCED,Advanced Multispecialty,095882 48715,http://guptachesthospital.com/,26.9430515,75.7601393,Advanced Multispecialty
jaipur,JAIPUR,kutumb care multispeciality hospital,"A 26 padam vihar , rajat path , mansarover jaipur Rajasthan, Jaipur, Rajasthan, 302020",Accredited,https://www.kutumbhospital.com/,,26.864929,75.7588083,GAS|MED|OPH|ORT|PUL|SUR|URO,Gastroenterology|General Medicine|Ophthalmology|Orthopedics|Pulmonology|Surgery|Urology,5,NABH_ONLY,0,,,,,,,,,,,,,,,GAS|MED|ORT|PUL|URO,5,5,1.35,4.8,239,,ADVANCED,4.96,GAS|MED|OPH|ORT|PUL|SUR|URO,4.96,ADVANCED,Standard Secondary General,087695 41397,https://www.kutumbhospital.com/,26.8623166,75.753372,Standard Secondary General
